date,equity
2023-05-04,29.350322594755365
2023-05-05,31.734538653500742
2023-05-08,31.008981130139816
2023-05-09,31.490413581354105
2023-05-10,30.746870755995516
2023-05-11,31.062642063121793
2023-05-12,31.836562708151767
2023-05-15,31.93711181690554
2023-05-16,31.280263096413353
2023-05-17,32.39593414108833
2023-05-18,32.698550260693736
2023-05-19,32.035394862594835
2023-05-22,31.36469766767332
2023-05-23,31.337809770437442
2023-05-24,31.74955038291901
2023-05-25,31.668724690251366
2023-05-26,31.902658237535864
2023-05-29,31.902658237535864
2023-05-30,31.77676406364881
2023-05-31,31.74720667113004
2023-06-01,31.951892670952905
2023-06-02,32.90443190503323
2023-06-05,32.362363178183955
2023-06-06,32.764583399676006
2023-06-07,33.59805541421295
2023-06-08,33.312856819964374
2023-06-09,33.3082174416885
2023-06-12,33.62076488784809
2023-06-13,34.00002133521142
2023-06-14,33.711193699998184
2023-06-15,34.82525950643158
2023-06-16,34.71111978073735
2023-06-19,34.71111978073735
2023-06-20,34.40071809693997
2023-06-21,34.60105884232017
2023-06-22,34.642014316936795
2023-06-23,33.812508343364144
2023-06-26,35.60435318433257
2023-06-27,36.46005008372265
2023-06-28,36.35037122606067
2023-06-29,36.502792656836945
2023-06-30,35.78788152550035
2023-07-03,36.5635266105213
2023-07-04,36.5635266105213
2023-07-05,36.416884179178965
2023-07-06,36.497573486227964
2023-07-07,37.347881068158756
2023-07-10,38.06862694918023
2023-07-11,38.978920413399095
2023-07-12,39.13792175002978
2023-07-13,39.71194676732203
2023-07-14,39.28576164301368
2023-07-17,39.64260923640107
2023-07-18,40.10878013380828
2023-07-19,40.33331353086508
2023-07-20,40.335327989303025
2023-07-21,39.73724966644884
2023-07-24,40.2321095143595
2023-07-25,40.3019288205369
2023-07-26,41.322790677200565
2023-07-27,40.44465902580213
2023-07-28,40.68728507653342
2023-07-31,40.5719591065501
2023-08-01,40.32851711758726
2023-08-02,41.0873701998524
2023-08-03,42.010021023871566
2023-08-04,42.224827737750175
2023-08-07,42.44654440106642
2023-08-08,43.44591293571818
2023-08-09,42.833988120904415
2023-08-10,42.64399808358189
2023-08-11,42.81265595175264
2023-08-14,44.006756395026336
2023-08-15,43.84363969126986
2023-08-16,44.392906818938386
2023-08-17,44.28048475778694
2023-08-18,44.51997493565091
2023-08-21,44.00457989580466
2023-08-22,43.40558385517689
2023-08-23,44.34237056821895
2023-08-24,45.38725836830575
2023-08-25,44.87904891066898
2023-08-28,45.349009758705954
2023-08-29,46.3569047795709
2023-08-30,46.09100114272254
2023-08-31,46.26859296562855
2023-09-01,46.89205074393432
2023-09-04,46.89205074393432
2023-09-05,46.03363905330471
2023-09-06,46.854905688662114
2023-09-07,46.55542771120153
2023-09-08,46.57935131470166
2023-09-11,46.1167787814875
2023-09-12,46.93961163879934
2023-09-13,46.44548211763658
2023-09-14,46.693359444673696
2023-09-15,47.07124154210007
2023-09-18,46.64234538504854
2023-09-19,46.45840744254808
2023-09-20,45.91365412591743
2023-09-21,45.421405180724555
2023-09-22,44.51318111771678
2023-09-25,45.278593118145224
2023-09-26,44.966398077650005
2023-09-27,44.606472584060555
2023-09-28,45.57131932630725
2023-09-29,44.957893502217146
2023-10-02,44.42939145324409
2023-10-03,45.65530844706865
2023-10-04,46.2871918725648
2023-10-05,46.54947888026689
2023-10-06,46.981716606144985
2023-10-09,48.504653288056836
2023-10-10,48.82793926978793
2023-10-11,49.603247136031186
2023-10-12,48.525571921126385
2023-10-13,48.004785472592296
2023-10-16,48.58601304324261
2023-10-17,50.530108589535004
2023-10-18,50.27325280116308
2023-10-19,49.086936109117204
2023-10-20,47.882120509197534
2023-10-23,47.97330537199335
2023-10-24,48.17507170637012
2023-10-25,47.81614682135039
2023-10-26,47.12794095354462
2023-10-27,46.62517090940433
2023-10-30,47.006396172495144
2023-10-31,47.360863257682915
2023-11-01,47.33634946550804
2023-11-02,50.4106420904289
2023-11-03,51.200594350938005
2023-11-06,51.7208789932851
2023-11-07,52.55949238511784
2023-11-08,52.39353397319207
2023-11-09,51.62376714498273
2023-11-10,51.85327697711368
2023-11-13,51.77129444520941
2023-11-14,53.633246678819965
2023-11-15,54.43207932267778
2023-11-16,54.86106588307773
2023-11-17,55.66006200516597
2023-11-20,55.759504691255884
2023-11-21,56.85942142574449
2023-11-22,56.95649565368261
2023-11-23,56.95649565368261
2023-11-24,57.113812536999056
2023-11-27,57.401699994408105
2023-11-28,59.010535429777775
2023-11-29,59.57500143700139
2023-11-30,60.137526097878315
2023-12-01,62.688914294071104
2023-12-04,64.27012970344994
2023-12-05,64.03194404273351
2023-12-06,63.232354300951
2023-12-07,63.40832267310982
2023-12-08,62.78438836410146
2023-12-11,63.41691593422911
2023-12-12,65.40272665794404
2023-12-13,67.75341318265565
2023-12-14,69.57484051985865
2023-12-15,68.83828907397064
2023-12-18,68.03312380228242
2023-12-19,69.32771015683201
2023-12-20,67.88784172661545
2023-12-21,68.43702044020706
2023-12-22,68.3665747695351
2023-12-25,68.3665747695351
2023-12-26,68.74943807354491
2023-12-27,67.64177148615907
2023-12-28,68.19674884389264
2023-12-29,67.2597768649424
2024-01-01,67.2597768649424
2024-01-02,67.97331593637014
2024-01-03,66.88628408687083
2024-01-04,68.5269685542681
2024-01-05,69.81666944056802
2024-01-08,71.88530752201139
2024-01-09,72.01088921540915
2024-01-10,72.80518709440702
2024-01-11,72.98344334308196
2024-01-12,72.20535835050143
2024-01-15,72.20535835050143
2024-01-16,72.48199412826051
2024-01-17,72.44142147874194
2024-01-18,71.76997751532177
2024-01-19,72.88340349208187
2024-01-22,74.27357667773423
2024-01-23,73.4342014502868
2024-01-24,71.9966349667661
2024-01-25,72.4181779285806
2024-01-26,74.02068531928217
2024-01-29,74.62401420414696
2024-01-30,76.64152399622526
2024-01-31,75.44316868518021
2024-02-01,76.57578140462138
2024-02-02,77.22522967283908
2024-02-05,77.28906652234946
2024-02-06,79.19864778115361
2024-02-07,79.29164562068942
2024-02-08,78.9645741728892
2024-02-09,79.14918456005145
2024-02-12,80.28157309167686
2024-02-13,80.65659676581943
2024-02-14,80.86543409151318
2024-02-15,81.6572762212262
2024-02-16,81.180406152362
2024-02-19,81.180406152362
2024-02-20,81.17815964216173
2024-02-21,81.85529683572362
2024-02-22,81.58133686310312
2024-02-23,82.523103716408
2024-02-26,83.25158386028701
2024-02-27,83.38778214246378
2024-02-28,82.69993908382911
2024-02-29,83.12581181766546
2024-03-01,83.57548734663338
2024-03-04,83.93291836836221
2024-03-05,82.95762609537091
2024-03-06,85.68378274291854
2024-03-07,87.18308601821334
2024-03-08,87.56170831019553
2024-03-11,88.40561944404719
2024-03-12,88.11928630517133
2024-03-13,87.9190506130093
2024-03-14,86.1005876609385
2024-03-15,86.98122613982906
2024-03-18,86.56414536056059
2024-03-19,88.14002050397528
2024-03-20,90.91719449490014
2024-03-21,90.8442978390758
2024-03-22,90.48346276745357
2024-03-25,87.96017916006238
2024-03-26,87.07968607823824
2024-03-27,89.39262682860604
2024-03-28,89.94317078019932
2024-03-29,89.94317078019932
2024-04-01,88.85511234924536
2024-04-02,88.70046340751004
2024-04-03,89.61484996755755
2024-04-04,88.41089584372686
2024-04-05,88.74663795071268
2024-04-08,89.7813022135437
2024-04-09,91.09117214745656
2024-04-10,91.92881632596863
2024-04-11,91.75994837387393
2024-04-12,90.71923394313903
2024-04-15,89.68755123457348
2024-04-16,89.45513870452073
2024-04-17,88.6576219320678
2024-04-18,89.45748969499185
2024-04-19,89.68018901642614
2024-04-22,90.80944733740567
2024-04-23,91.80734485928656
2024-04-24,92.82135653286792
2024-04-25,93.94305578504046
2024-04-26,93.71714882952585
2024-04-29,93.40576082762198
2024-04-30,93.13458414202323
2024-05-01,93.17413070536603
2024-05-02,94.87211138406151
2024-05-03,94.29176342643483
2024-05-06,94.44980917590479
2024-05-07,93.94348968791898
2024-05-08,95.28978470438233
2024-05-09,95.93063760992507
2024-05-10,96.2368601949483
2024-05-13,97.88645031039096
2024-05-14,97.3205181237744
2024-05-15,96.46887479608998
2024-05-16,95.66466344685925
2024-05-17,96.3969207266585
2024-05-20,95.81400571593396
2024-05-21,95.93574684947825
2024-05-22,95.67330440817108
2024-05-23,93.88362517186187
2024-05-24,93.88000138662449
2024-05-27,93.88000138662449
2024-05-28,92.49833733389121
2024-05-29,93.36013848692892
2024-05-30,94.4450371757913
2024-05-31,98.86156625787567
2024-06-03,98.1212585363377
2024-06-04,97.83463147564845
2024-06-05,98.26414845741294
2024-06-06,98.20228620420146
2024-06-07,99.04144102511412
2024-06-10,99.25426249491782
2024-06-11,99.42674559240277
2024-06-12,100.10253751637474
2024-06-13,98.86066506930655
2024-06-14,100.08186129969698
2024-06-17,101.51039267382772
2024-06-18,101.32973056564258
2024-06-19,101.32973056564258
2024-06-20,101.01602361373521
2024-06-21,101.41661560687666
2024-06-24,102.16642775052344
2024-06-25,100.95056131872951
2024-06-26,101.02807070330294
2024-06-27,101.40242674260463
2024-06-28,102.38276359229476
2024-07-01,102.15978167864861
2024-07-02,102.09069938775141
2024-07-03,101.50250397128428
2024-07-04,101.50250397128428
2024-07-05,100.76345370280714
2024-07-08,100.53359286897415
2024-07-09,100.59599724472523
2024-07-10,102.73062729255679
2024-07-11,104.17347382735164
2024-07-12,105.83813271706336
2024-07-15,105.38356898539045
2024-07-16,106.36915623938614
2024-07-17,107.12485867326254
2024-07-18,106.79423201196184
2024-07-19,105.43223317149493
2024-07-22,110.19563607089495
2024-07-23,110.01668790735904
2024-07-24,112.69321589330535
2024-07-25,113.84301750538538
2024-07-26,115.61789038709638
2024-07-29,116.26875926498732
2024-07-30,116.65152227806979
2024-07-31,117.88249935396219
2024-08-01,116.28993273939871
2024-08-02,117.31977027466762
2024-08-05,120.42739302841228
2024-08-06,121.3857819019286
2024-08-07,117.52322044113198
2024-08-08,121.0569840240737
2024-08-09,122.70504676642608
2024-08-12,129.8092070183226
2024-08-13,129.83095771962235
2024-08-14,127.17479757253616
2024-08-15,129.90254105996425
2024-08-16,130.01582012680075
2024-08-19,132.33963888709397
2024-08-20,132.40445910695036
2024-08-21,135.2467601219255
2024-08-22,134.4428884921383
2024-08-23,136.80823368484093
2024-08-26,136.77655476203756
2024-08-27,137.79962970905882
2024-08-28,137.275858211218
2024-08-29,140.05387084183255
2024-08-30,139.08367863082276
2024-09-02,139.08367863082276
2024-09-03,139.15031412308898
2024-09-04,140.42490573208482
2024-09-05,146.89803729450838
2024-09-06,145.36425458314827
2024-09-09,146.86354205222045
2024-09-10,147.03689916403815
2024-09-11,147.954377215229
2024-09-12,150.70196865115648
2024-09-13,149.74120000305697
2024-09-16,150.42869271708042
2024-09-17,148.6495400158979
2024-09-18,151.07903283663944
2024-09-19,151.0301280898615
2024-09-20,150.22509990526072
2024-09-23,149.98639079664875
2024-09-24,148.82152499267588
2024-09-25,144.24148283029487
2024-09-26,147.4576287590028
2024-09-27,148.46226228444
2024-09-30,148.82330317720707
2024-10-01,148.23080839731966
2024-10-02,148.19878035230232
2024-10-03,149.3771371770031
2024-10-04,159.52350288024556
2024-10-07,157.7079426529994
2024-10-08,157.44092080398227
2024-10-09,160.1231385356292
2024-10-10,159.77557053293842
2024-10-11,162.65597251795322
2024-10-14,164.49473122232007
2024-10-15,164.48733854085003
2024-10-16,165.6840685796329
2024-10-17,164.8822112833903
2024-10-18,164.6586157434634
2024-10-21,163.5580950445118
2024-10-22,163.13104227820267
2024-10-23,163.64999515540578
2024-10-24,163.25041353479367
2024-10-25,163.86795649997111
2024-10-28,163.97644937067145
2024-10-29,163.7648378730792
2024-10-30,165.9597345693569
2024-10-31,166.38747009839366
2024-11-01,167.4864528712187
2024-11-04,167.79472627632862
2024-11-05,171.3722222042563
2024-11-06,170.3671887199089
2024-11-07,194.3213042330209
2024-11-08,191.31922410171285
2024-11-11,194.96621721078037
2024-11-12,192.39897062267164
2024-11-13,193.40983045842742
2024-11-14,194.84901892348432
2024-11-15,193.1281335164162
2024-11-18,191.71208172246583
2024-11-19,196.30844740606923
2024-11-20,198.58413964727498
2024-11-21,199.38390102606996
2024-11-22,198.92987325566077
2024-11-25,199.1490440064976
2024-11-26,197.46477441216567
2024-11-27,195.5597887905282
2024-11-28,195.5597887905282
2024-11-29,197.45819609678125
2024-12-02,201.87945971560882
2024-12-03,199.6924181965921
2024-12-04,199.81583037936645
2024-12-05,195.83522004177263
2024-12-06,197.9920865179619
2024-12-09,199.1502146835644
2024-12-10,200.97654377876543
2024-12-11,199.00889731819814
2024-12-12,197.98363114394823
2024-12-13,196.51570119816716
2024-12-16,206.02206759315567
2024-12-17,206.11980897820712
2024-12-18,200.68775451498166
2024-12-19,202.2267157598117
2024-12-20,205.86369315775772
2024-12-23,219.93947547711537
2024-12-24,220.8129772529403
2024-12-25,220.8129772529403
2024-12-26,222.58889342294884
2024-12-27,220.7987959814526
2024-12-30,216.67466324267315
2024-12-31,215.82652434558275
